통제군,처치군,이벤트 시점,증가&감소여부,퍼센트
뚝섬,서면역,202402,감소,91.86
뚝섬,서면역,202403,감소,107.22
뚝섬,서면역,202404,감소,117.67
뚝섬,서면역,202405,감소,120.29
뚝섬,서면역,202406,감소,124.4
뚝섬,서면역,202407,감소,130.33
마장동,서면역,202306,감소,67.27
마장동,서면역,202307,감소,68.24
마장동,서면역,202308,감소,70.03
마장동,서면역,202309,감소,70.37
마장동,서면역,202310,감소,41.58
마장동,서면역,202311,감소,40.58
마장동,서면역,202312,감소,51.77
마장동,서면역,202401,감소,62.92
마장동,서면역,202402,감소,75.06
마장동,서면역,202403,감소,86.59
마장동,서면역,202404,감소,98.78
마장동,서면역,202405,감소,108.83
마장동,서면역,202406,감소,115.87
마장동,서면역,202407,감소,125.76
미아사거리,서면역,202403,감소,144.78
미아사거리,서면역,202404,감소,140.21
미아사거리,서면역,202405,감소,130.83
미아사거리,서면역,202406,감소,121.77
미아사거리,서면역,202407,감소,121.95
방배역,서면역,202306,감소,88.97
방배역,서면역,202307,감소,84.88
방배역,서면역,202308,감소,84.71
방배역,서면역,202309,감소,82.93
방배역,서면역,202401,감소,86.7
방배역,서면역,202402,감소,100.78
방배역,서면역,202403,감소,116.84
방배역,서면역,202404,감소,127.67
방배역,서면역,202405,감소,133.61
방배역,서면역,202406,감소,136.25
성수,서면역,202306,감소,82
성수,서면역,202307,감소,77.93
성수,서면역,202308,감소,78.6
성수,서면역,202309,감소,78.94
성수,서면역,202310,감소,62.7
성수,서면역,202311,감소,62.98
성수,서면역,202312,감소,71.33
성수,서면역,202401,감소,82.21
성수,서면역,202402,감소,95.63
성수,서면역,202403,감소,111.09
성수,서면역,202404,감소,122.8
성수,서면역,202405,감소,129.67
성수,서면역,202406,감소,134.58
성수,서면역,202407,감소,141.93
신금호,서면역,202306,감소,79.45
신금호,서면역,202307,감소,73.9
신금호,서면역,202308,감소,72.71
신금호,서면역,202309,감소,71.05
신금호,서면역,202310,감소,54.46
신금호,서면역,202311,감소,54.69
신금호,서면역,202312,감소,63.51
신금호,서면역,202401,감소,75.39
신금호,서면역,202402,감소,88.28
신금호,서면역,202403,감소,105.29
신금호,서면역,202404,감소,116.44
신금호,서면역,202405,감소,122.23
신금호,서면역,202406,감소,124.82
신금호,서면역,202407,감소,131.24
압구정로데오,서면역,202306,감소,89.61
압구정로데오,서면역,202307,감소,85.96
압구정로데오,서면역,202308,감소,85.91
압구정로데오,서면역,202309,감소,84.07
압구정로데오,서면역,202401,감소,88.03
압구정로데오,서면역,202402,감소,100.86
압구정로데오,서면역,202403,감소,116.23
압구정로데오,서면역,202404,감소,128.22
압구정로데오,서면역,202405,감소,135.49
압구정로데오,서면역,202406,감소,139.78
오남,서면역,202310,증가,60.75
오남,서면역,202311,증가,27.32
오남,서면역,202312,감소,14
오남,서면역,202401,감소,51.32
오남,서면역,202402,감소,79.83
오남,서면역,202403,감소,106.52
오남,서면역,202404,감소,123.15
오남,서면역,202405,감소,123.09
오남,서면역,202406,감소,120.63
오남,서면역,202407,감소,129.45
옥수,서면역,202306,감소,100.23
옥수,서면역,202307,감소,94.23
옥수,서면역,202308,감소,92.03
옥수,서면역,202309,감소,90.88
옥수,서면역,202310,감소,72.28
옥수,서면역,202311,감소,72.08
옥수,서면역,202312,감소,80.95
옥수,서면역,202401,감소,92.17
옥수,서면역,202402,감소,105.93
옥수,서면역,202403,감소,120.84
옥수,서면역,202404,감소,128.6
옥수,서면역,202405,감소,136.3
옥수,서면역,202406,감소,140.01
옥수,서면역,202407,감소,147.27
왕십리,서면역,202306,감소,83.76
왕십리,서면역,202307,감소,79.87
왕십리,서면역,202308,감소,78.97
왕십리,서면역,202309,감소,77.48
왕십리,서면역,202310,감소,60.46
왕십리,서면역,202311,감소,61.21
왕십리,서면역,202312,감소,69.53
왕십리,서면역,202401,감소,81.58
왕십리,서면역,202402,감소,94.6
왕십리,서면역,202403,감소,109.66
왕십리,서면역,202404,감소,120.18
왕십리,서면역,202405,감소,127.48
왕십리,서면역,202406,감소,131.37
왕십리,서면역,202407,감소,137.16
자양,서면역,202403,감소,137.82
자양,서면역,202404,감소,135.44
자양,서면역,202405,감소,133.05
자양,서면역,202406,감소,127.97
자양,서면역,202407,감소,134.33
장한평자동차,서면역,202306,감소,109.01
장한평자동차,서면역,202307,감소,105.52
장한평자동차,서면역,202308,감소,106.39
장한평자동차,서면역,202309,감소,104.74
장한평자동차,서면역,202310,감소,88.06
장한평자동차,서면역,202311,감소,89.01
장한평자동차,서면역,202312,감소,97.53
장한평자동차,서면역,202401,감소,108.96
장한평자동차,서면역,202402,감소,120.82
장한평자동차,서면역,202403,감소,136.53
장한평자동차,서면역,202404,감소,149.23
장한평자동차,서면역,202405,감소,158.49
장한평자동차,서면역,202406,감소,165.76
장한평자동차,서면역,202407,감소,175.48
풍산지구,서면역,202306,감소,85.17
풍산지구,서면역,202307,감소,83.73
풍산지구,서면역,202308,감소,81.66
풍산지구,서면역,202309,감소,79.69
풍산지구,서면역,202312,감소,74.34
풍산지구,서면역,202401,감소,84.26
풍산지구,서면역,202402,감소,96.37
풍산지구,서면역,202403,감소,113.81
풍산지구,서면역,202404,감소,124.11
풍산지구,서면역,202405,감소,130.81
풍산지구,서면역,202406,감소,134.4
한양대,서면역,202306,감소,68.68
한양대,서면역,202307,감소,63.4
한양대,서면역,202308,감소,71.13
한양대,서면역,202309,감소,77.2
한양대,서면역,202310,감소,58.39
한양대,서면역,202311,감소,56.99
한양대,서면역,202312,감소,59.56
한양대,서면역,202401,감소,68.39
한양대,서면역,202402,감소,84.6
한양대,서면역,202403,감소,102.42
한양대,서면역,202404,감소,107.67
한양대,서면역,202405,감소,111.11
한양대,서면역,202406,감소,110.43
한양대,서면역,202407,감소,115.02
행당,서면역,202306,감소,85.5
행당,서면역,202307,감소,82.23
행당,서면역,202308,감소,81.45
행당,서면역,202309,감소,80.67
행당,서면역,202310,감소,62.85
행당,서면역,202311,감소,63.23
행당,서면역,202312,감소,69.72
행당,서면역,202401,감소,81.71
행당,서면역,202402,감소,95.28
행당,서면역,202403,감소,111.25
행당,서면역,202404,감소,123.65
행당,서면역,202405,감소,132.01
행당,서면역,202406,감소,137.08
행당,서면역,202407,감소,144.41
화양시장,서면역,202306,감소,73.84
화양시장,서면역,202307,감소,63.54
화양시장,서면역,202308,감소,63.77
화양시장,서면역,202309,감소,60.05
화양시장,서면역,202312,감소,52.99
화양시장,서면역,202401,감소,62.57
화양시장,서면역,202402,감소,77.7
화양시장,서면역,202403,감소,96.98
화양시장,서면역,202404,감소,109.4
화양시장,서면역,202405,감소,118.66
화양시장,서면역,202406,감소,127.62
화양시장,서면역,202407,감소,134.3
건대입구,성수,202306,감소,27.71
건대입구,성수,202307,감소,28.33
건대입구,성수,202308,감소,30.23
건대입구,성수,202309,감소,32.84
건대입구,성수,202310,감소,35.97
건대입구,성수,202311,감소,39.84
건대입구,성수,202312,감소,44
건대입구,성수,202401,감소,48.72
건대입구,성수,202402,감소,36.1
건대입구,성수,202403,감소,30.43
건대입구,성수,202404,감소,25.84
건대입구,성수,202405,감소,24.07
건대입구,성수,202406,감소,21.89
건대입구,성수,202407,감소,18.98
금남시장,성수,202306,감소,2.53
금남시장,성수,202307,감소,0.78
금남시장,성수,202308,감소,0.17
금남시장,성수,202309,증가,1.79
금남시장,성수,202310,증가,4.42
금남시장,성수,202311,증가,4.59
금남시장,성수,202312,증가,4.3
금남시장,성수,202401,증가,3.23
금남시장,성수,202402,증가,2.34
금남시장,성수,202403,증가,3.14
금남시장,성수,202404,증가,3.4
금남시장,성수,202405,증가,2.78
금남시장,성수,202406,증가,3.58
금남시장,성수,202407,증가,4.54
답십리,성수,202306,감소,10.41
답십리,성수,202307,감소,9.83
답십리,성수,202308,감소,9.37
답십리,성수,202309,감소,7.93
답십리,성수,202310,감소,7.39
답십리,성수,202311,감소,5.52
답십리,성수,202312,감소,5
답십리,성수,202401,감소,4.7
답십리,성수,202402,감소,3.74
답십리,성수,202403,감소,1.56
동대문역사문화공원역,성수,202306,감소,5.79
동대문역사문화공원역,성수,202307,감소,4.44
동대문역사문화공원역,성수,202308,감소,3.34
동대문역사문화공원역,성수,202309,감소,1.69
동대문역사문화공원역,성수,202310,감소,2.18
동대문역사문화공원역,성수,202311,감소,1.02
동대문역사문화공원역,성수,202312,감소,0.78
동대문역사문화공원역,성수,202401,감소,2.74
동대문역사문화공원역,성수,202402,감소,2.77
동대문역사문화공원역,성수,202403,감소,3.18
동대문역사문화공원역,성수,202404,감소,4.27
동대문역사문화공원역,성수,202405,감소,4.73
동대문역사문화공원역,성수,202406,감소,4.51
동대문역사문화공원역,성수,202407,감소,4.9
뚝섬,성수,202306,증가,5.47
뚝섬,성수,202307,증가,5.61
뚝섬,성수,202308,증가,3.26
뚝섬,성수,202309,증가,3.69
뚝섬,성수,202310,증가,3.73
뚝섬,성수,202311,증가,4.26
뚝섬,성수,202312,증가,5.43
뚝섬,성수,202401,증가,4.37
뚝섬,성수,202402,증가,4.09
뚝섬,성수,202403,증가,4.21
뚝섬,성수,202404,증가,5.46
뚝섬,성수,202405,증가,9.7
뚝섬,성수,202406,증가,10.44
뚝섬,성수,202407,증가,11.79
마장동,성수,202310,증가,21.4
마장동,성수,202311,증가,22.58
마장동,성수,202312,증가,19.66
마장동,성수,202401,증가,19.32
마장동,성수,202402,증가,20.52
마장동,성수,202403,증가,24.39
마장동,성수,202404,증가,23.78
미아사거리,성수,202403,감소,1.71
미아사거리,성수,202404,감소,2.99
미아사거리,성수,202405,감소,3.78
미아사거리,성수,202406,감소,2.06
미아사거리,성수,202407,감소,1.72
방배역,성수,202306,감소,6.98
방배역,성수,202307,감소,6.96
방배역,성수,202308,감소,6.12
방배역,성수,202309,감소,4
방배역,성수,202310,감소,3.25
방배역,성수,202311,감소,2.2
방배역,성수,202312,감소,1.94
방배역,성수,202401,감소,4.49
방배역,성수,202402,감소,5.16
방배역,성수,202403,감소,5.75
방배역,성수,202404,감소,4.87
방배역,성수,202405,감소,3.94
방배역,성수,202406,감소,1.67
방배역,성수,202407,감소,0.57
서면역,성수,202306,증가,82
서면역,성수,202307,증가,77.93
서면역,성수,202308,증가,78.6
서면역,성수,202309,증가,78.94
서면역,성수,202310,증가,62.7
서면역,성수,202311,증가,62.98
서면역,성수,202312,증가,71.33
서면역,성수,202401,증가,82.21
서면역,성수,202402,증가,95.63
서면역,성수,202403,증가,111.09
서면역,성수,202404,증가,122.8
서면역,성수,202405,증가,129.67
서면역,성수,202406,증가,134.58
서면역,성수,202407,증가,141.93
신금호,성수,202306,증가,3.14
신금호,성수,202307,증가,4.61
신금호,성수,202308,증가,6.44
신금호,성수,202309,증가,8.38
신금호,성수,202310,증가,8.68
신금호,성수,202311,증가,8.68
신금호,성수,202312,증가,8.16
신금호,성수,202401,증가,7.13
신금호,성수,202402,증가,7.65
신금호,성수,202403,증가,6.08
신금호,성수,202404,증가,6.64
신금호,성수,202405,증가,7.73
신금호,성수,202406,증가,10.02
신금호,성수,202407,증가,10.92
압구정로데오,성수,202306,감소,7.62
압구정로데오,성수,202307,감소,8.04
압구정로데오,성수,202308,감소,7.31
압구정로데오,성수,202309,감소,5.14
압구정로데오,성수,202310,감소,4.87
압구정로데오,성수,202311,감소,3.82
압구정로데오,성수,202312,감소,4.21
압구정로데오,성수,202401,감소,5.81
압구정로데오,성수,202402,감소,5.24
압구정로데오,성수,202403,감소,5.14
압구정로데오,성수,202404,감소,5.42
압구정로데오,성수,202405,감소,5.82
압구정로데오,성수,202406,감소,5.19
압구정로데오,성수,202407,감소,4.98
오남,성수,202310,증가,15.95
오남,성수,202311,증가,26.74
오남,성수,202312,증가,20.02
오남,성수,202401,증가,7.85
오남,성수,202402,증가,1.72
오남,성수,202403,감소,3.88
오남,성수,202404,감소,7.87
오남,성수,202405,감소,2.82
오남,성수,202406,증가,2.06
오남,성수,202407,감소,1.24
옥수,성수,202306,감소,18.05
옥수,성수,202307,감소,16.07
옥수,성수,202308,감소,13.19
옥수,성수,202309,감소,11.67
옥수,성수,202311,감소,8.83
옥수,성수,202312,감소,9.33
옥수,성수,202401,감소,9.63
옥수,성수,202402,감소,9.94
옥수,성수,202403,감소,9.33
옥수,성수,202405,감소,6.18
옥수,성수,202407,감소,4.88
왕십리,성수,202306,감소,1.53
왕십리,성수,202307,감소,1.69
왕십리,성수,202308,감소,0.1
왕십리,성수,202309,증가,1.74
왕십리,성수,202310,증가,2.51
왕십리,성수,202311,증가,2.01
왕십리,성수,202312,증가,2.04
왕십리,성수,202401,증가,0.86
왕십리,성수,202402,증가,1.27
왕십리,성수,202403,증가,1.68
왕십리,성수,202404,증가,2.87
왕십리,성수,202405,증가,2.45
왕십리,성수,202406,증가,3.48
왕십리,성수,202407,증가,5.04
자양,성수,202402,증가,1.03
자양,성수,202403,증가,4.36
자양,성수,202404,증가,7.12
자양,성수,202405,증가,2.97
자양,성수,202406,증가,2.16
자양,성수,202407,감소,3.66
장한평자동차,성수,202306,감소,27.83
장한평자동차,성수,202307,감소,28.25
